"dataEmissao","tipoDespesa","valorLiq"
"29/07","SERVIÇOS POSTAIS",13.65
"29/07","SERVIÇOS POSTAIS",2.35
"29/07","SERVIÇOS POSTAIS",18.7
"29/07","SERVIÇOS POSTAIS",13.65
"29/07","SERVIÇOS POSTAIS",88
"29/07","SERVIÇOS POSTAIS",115.54
"29/07","SERVIÇOS POSTAIS",150.7
"29/07","SERVIÇOS POSTAIS",353
"29/07","SERVIÇOS POSTAIS",49.05
"29/07","SERVIÇOS POSTAIS",88
"29/07","SERVIÇOS POSTAIS",30.04
"29/07","SERVIÇOS POSTAIS",767.2
"29/07","SERVIÇOS POSTAIS",53.24
"29/07","SERVIÇOS POSTAIS",53.25
"29/07","SERVIÇOS POSTAIS",107.1
"29/07","SERVIÇOS POSTAIS",23.7
"29/07","SERVIÇOS POSTAIS",78.32
"30/07","SERVIÇOS POSTAIS",242.42
"31/07","SERVIÇOS POSTAIS",64.7
"01/08","SERVIÇOS POSTAIS",4083.87
"01/08","SERVIÇOS POSTAIS",69.03
"01/08","SERVIÇOS POSTAIS",149.03
"01/08","SERVIÇOS POSTAIS",80.3
"01/08","SERVIÇOS POSTAIS",57.55
"01/08","SERVIÇOS POSTAIS",16.05
"01/08","SERVIÇOS POSTAIS",57.78
"01/08","SERVIÇOS POSTAIS",57.33
"01/08","SERVIÇOS POSTAIS",15.56
"01/08","SERVIÇOS POSTAIS",32.7
"01/08","SERVIÇOS POSTAIS",153.34
"01/08","SERVIÇOS POSTAIS",66.05
"01/08","SERVIÇOS POSTAIS",17.01
"01/08","SERVIÇOS POSTAIS",46.61
"01/08","SERVIÇOS POSTAIS",1486.32
"01/08","SERVIÇOS POSTAIS",1615.57
"01/08","SERVIÇOS POSTAIS",1546.05
"01/08","SERVIÇOS POSTAIS",5.4
"01/08","SERVIÇOS POSTAIS",45.18
"01/08","SERVIÇOS POSTAIS",787.25
"01/08","SERVIÇOS POSTAIS",749.87
"01/08","SERVIÇOS POSTAIS",1141.68
"01/08","SERVIÇOS POSTAIS",32.7
"01/08","SERVIÇOS POSTAIS",1.7
"01/08","SERVIÇOS POSTAIS",71.58
"01/08","SERVIÇOS POSTAIS",32.1
"01/08","SERVIÇOS POSTAIS",57.8
"01/08","SERVIÇOS POSTAIS",30.9
"01/08","SERVIÇOS POSTAIS",16.04
"01/08","SERVIÇOS POSTAIS",50.37
"01/08","SERVIÇOS POSTAIS",22.1
"01/08","SERVIÇOS POSTAIS",48.94
"01/08","SERVIÇOS POSTAIS",37
"01/08","SERVIÇOS POSTAIS",22.91
"01/08","SERVIÇOS POSTAIS",23.75
"01/08","SERVIÇOS POSTAIS",1277.12
"01/08","SERVIÇOS POSTAIS",161.4
"01/08","SERVIÇOS POSTAIS",4.2
"01/08","SERVIÇOS POSTAIS",41.09
"01/08","SERVIÇOS POSTAIS",14.13
"01/08","SERVIÇOS POSTAIS",88
"01/08","SERVIÇOS POSTAIS",40.76
"01/08","SERVIÇOS POSTAIS",17.01
"01/08","SERVIÇOS POSTAIS",48.94
"01/08","SERVIÇOS POSTAIS",13.65
"01/08","SERVIÇOS POSTAIS",234.75
"01/08","SERVIÇOS POSTAIS",763.3
"01/08","SERVIÇOS POSTAIS",28.81
"01/08","SERVIÇOS POSTAIS",319.6
"01/08","SERVIÇOS POSTAIS",37.8
"01/08","SERVIÇOS POSTAIS",218.35
"01/08","SERVIÇOS POSTAIS",20.8
"01/08","SERVIÇOS POSTAIS",50.37
"01/08","SERVIÇOS POSTAIS",32.7
"01/08","SERVIÇOS POSTAIS",6.65
"01/08","SERVIÇOS POSTAIS",94.32
"01/08","SERVIÇOS POSTAIS",47.71
"01/08","SERVIÇOS POSTAIS",6
"01/08","SERVIÇOS POSTAIS",16.78
"01/08","SERVIÇOS POSTAIS",81
"01/08","SERVIÇOS POSTAIS",3.25
"01/08","SERVIÇOS POSTAIS",34.36
"01/08","SERVIÇOS POSTAIS",22.39
"01/08","SERVIÇOS POSTAIS",44.2
"01/08","SERVIÇOS POSTAIS",85
"01/08","SERVIÇOS POSTAIS",48.94
"01/08","SERVIÇOS POSTAIS",22.53
"01/08","SERVIÇOS POSTAIS",34.36
"01/08","SERVIÇOS POSTAIS",32.7
"01/08","SERVIÇOS POSTAIS",45.18
"01/08","SERVIÇOS POSTAIS",28.53
"01/08","SERVIÇOS POSTAIS",23.75
"01/08","SERVIÇOS POSTAIS",518.5
"01/08","SERVIÇOS POSTAIS",54.46
"01/08","SERVIÇOS POSTAIS",40.7
"01/08","SERVIÇOS POSTAIS",10.3
"01/08","SERVIÇOS POSTAIS",43.41
"01/08","SERVIÇOS POSTAIS",88.9
"01/08","SERVIÇOS POSTAIS",39.1
"01/08","SERVIÇOS POSTAIS",358.8
"01/08","SERVIÇOS POSTAIS",78.76
"01/08","SERVIÇOS POSTAIS",680.54
"01/08","SERVIÇOS POSTAIS",43.41
"01/08","SERVIÇOS POSTAIS",1.7
"01/08","SERVIÇOS POSTAIS",34
"01/08","SERVIÇOS POSTAIS",57.33
"01/08","SERVIÇOS POSTAIS",84
"01/08","SERVIÇOS POSTAIS",32.7
"01/08","SERVIÇOS POSTAIS",48.94
"02/08","SERVIÇOS POSTAIS",4404
"02/08","SERVIÇOS POSTAIS",80.7
"02/08","SERVIÇOS POSTAIS",31.32
"02/08","SERVIÇOS POSTAIS",17
"02/08","SERVIÇOS POSTAIS",11.74
"02/08","SERVIÇOS POSTAIS",26.78
"02/08","SERVIÇOS POSTAIS",32.82
"02/08","SERVIÇOS POSTAIS",24.48
"02/08","SERVIÇOS POSTAIS",23.75
"02/08","SERVIÇOS POSTAIS",81.22
"02/08","SERVIÇOS POSTAIS",43.41
"02/08","SERVIÇOS POSTAIS",28.05
"02/08","SERVIÇOS POSTAIS",76.67
"02/08","SERVIÇOS POSTAIS",34.36
"02/08","SERVIÇOS POSTAIS",48.94
"02/08","SERVIÇOS POSTAIS",54.46
"02/08","SERVIÇOS POSTAIS",17.01
"02/08","SERVIÇOS POSTAIS",32.7
"02/08","SERVIÇOS POSTAIS",40.75
"02/08","SERVIÇOS POSTAIS",338.13
"02/08","SERVIÇOS POSTAIS",57.33
"02/08","SERVIÇOS POSTAIS",23.75
"02/08","SERVIÇOS POSTAIS",7.55
"02/08","SERVIÇOS POSTAIS",23.75
"02/08","SERVIÇOS POSTAIS",34.36
"02/08","SERVIÇOS POSTAIS",13.65
"02/08","SERVIÇOS POSTAIS",13.65
"02/08","SERVIÇOS POSTAIS",305.98
"02/08","SERVIÇOS POSTAIS",38.22
"02/08","SERVIÇOS POSTAIS",41.09
"02/08","SERVIÇOS POSTAIS",65.7
"02/08","SERVIÇOS POSTAIS",97.2
"02/08","SERVIÇOS POSTAIS",93.4
"02/08","SERVIÇOS POSTAIS",24.07
"02/08","SERVIÇOS POSTAIS",115.54
"02/08","SERVIÇOS POSTAIS",32.7
"02/08","SERVIÇOS POSTAIS",65.7
"02/08","SERVIÇOS POSTAIS",1017.49
"02/08","SERVIÇOS POSTAIS",29.7
"02/08","SERVIÇOS POSTAIS",32.7
"02/08","SERVIÇOS POSTAIS",37
"02/08","SERVIÇOS POSTAIS",1.7
"02/08","SERVIÇOS POSTAIS",83.2
"02/08","SERVIÇOS POSTAIS",5.1
"02/08","SERVIÇOS POSTAIS",45.95
"02/08","SERVIÇOS POSTAIS",17.01
"02/08","SERVIÇOS POSTAIS",34.36
"02/08","SERVIÇOS POSTAIS",32.7
"02/08","SERVIÇOS POSTAIS",7.55
"02/08","SERVIÇOS POSTAIS",35.25
"02/08","SERVIÇOS POSTAIS",28.05
"02/08","SERVIÇOS POSTAIS",38.66
"02/08","SERVIÇOS POSTAIS",36.45
"02/08","SERVIÇOS POSTAIS",67.7
"02/08","SERVIÇOS POSTAIS",66.06
"02/08","SERVIÇOS POSTAIS",2040
"02/08","SERVIÇOS POSTAIS",190.4
"02/08","SERVIÇOS POSTAIS",680.02
"02/08","SERVIÇOS POSTAIS",24.55
"02/08","SERVIÇOS POSTAIS",50.37
"02/08","SERVIÇOS POSTAIS",246.75
"02/08","SERVIÇOS POSTAIS",196.75
"02/08","SERVIÇOS POSTAIS",25.74
"02/08","SERVIÇOS POSTAIS",17.01
"02/08","SERVIÇOS POSTAIS",53.24
"02/08","SERVIÇOS POSTAIS",18.23
"02/08","SERVIÇOS POSTAIS",65.4
"02/08","SERVIÇOS POSTAIS",18.23
"02/08","SERVIÇOS POSTAIS",47.28
"02/08","SERVIÇOS POSTAIS",57.33
"02/08","SERVIÇOS POSTAIS",28.05
"02/08","SERVIÇOS POSTAIS",22.1
"02/08","SERVIÇOS POSTAIS",65.4
"02/08","SERVIÇOS POSTAIS",108.7
"02/08","SERVIÇOS POSTAIS",14.12
"02/08","SERVIÇOS POSTAIS",54.6
"02/08","SERVIÇOS POSTAIS",13.65
"02/08","SERVIÇOS POSTAIS",28.05
"02/08","SERVIÇOS POSTAIS",123.26
"02/08","SERVIÇOS POSTAIS",28.05
"02/08","SERVIÇOS POSTAIS",6
"02/08","SERVIÇOS POSTAIS",95.42
"02/08","SERVIÇOS POSTAIS",101.58
"02/08","SERVIÇOS POSTAIS",88
"02/08","SERVIÇOS POSTAIS",6
"02/08","SERVIÇOS POSTAIS",36.45
"02/08","SERVIÇOS POSTAIS",10.3
"02/08","SERVIÇOS POSTAIS",47.5
"02/08","SERVIÇOS POSTAIS",61.4
"02/08","SERVIÇOS POSTAIS",88.71
"02/08","SERVIÇOS POSTAIS",5.1
"02/08","SERVIÇOS POSTAIS",36.45
"02/08","SERVIÇOS POSTAIS",646.01
"02/08","SERVIÇOS POSTAIS",3.25
"02/08","SERVIÇOS POSTAIS",141.1
"02/08","SERVIÇOS POSTAIS",3.4
"02/08","SERVIÇOS POSTAIS",5.1
"02/08","SERVIÇOS POSTAIS",32.7
"02/08","SERVIÇOS POSTAIS",36.45
"02/08","SERVIÇOS POSTAIS",34.36
"02/08","SERVIÇOS POSTAIS",41.09
"02/08","SERVIÇOS POSTAIS",43.41
"02/08","SERVIÇOS POSTAIS",36.17
"02/08","SERVIÇOS POSTAIS",61.4
"02/08","SERVIÇOS POSTAIS",57.33
"02/08","SERVIÇOS POSTAIS",48.94
"02/08","SERVIÇOS POSTAIS",202.38
"02/08","SERVIÇOS POSTAIS",41.09
"02/08","SERVIÇOS POSTAIS",53.25
"02/08","SERVIÇOS POSTAIS",18.2
"02/08","SERVIÇOS POSTAIS",10.3
"02/08","SERVIÇOS POSTAIS",50.37
"02/08","SERVIÇOS POSTAIS",65.7
"02/08","SERVIÇOS POSTAIS",41.09
"02/08","SERVIÇOS POSTAIS",50.37
"02/08","SERVIÇOS POSTAIS",148.25
"02/08","SERVIÇOS POSTAIS",61.4
"02/08","SERVIÇOS POSTAIS",239.42
"03/08","SERVIÇOS POSTAIS",580.9
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",111.24
"03/08","SERVIÇOS POSTAIS",106.4
"03/08","SERVIÇOS POSTAIS",57.33
"03/08","SERVIÇOS POSTAIS",88
"03/08","SERVIÇOS POSTAIS",10.95
"03/08","SERVIÇOS POSTAIS",50.37
"03/08","SERVIÇOS POSTAIS",65.7
"03/08","SERVIÇOS POSTAIS",6.5
"03/08","SERVIÇOS POSTAIS",147.9
"03/08","SERVIÇOS POSTAIS",80.7
"03/08","SERVIÇOS POSTAIS",27.88
"03/08","SERVIÇOS POSTAIS",45.39
"03/08","SERVIÇOS POSTAIS",31.04
"03/08","SERVIÇOS POSTAIS",57.33
"03/08","SERVIÇOS POSTAIS",50.37
"03/08","SERVIÇOS POSTAIS",26.29
"03/08","SERVIÇOS POSTAIS",74
"03/08","SERVIÇOS POSTAIS",146.24
"03/08","SERVIÇOS POSTAIS",204
"03/08","SERVIÇOS POSTAIS",748
"03/08","SERVIÇOS POSTAIS",180.6
"03/08","SERVIÇOS POSTAIS",7.05
"03/08","SERVIÇOS POSTAIS",22.1
"03/08","SERVIÇOS POSTAIS",32.3
"03/08","SERVIÇOS POSTAIS",6
"03/08","SERVIÇOS POSTAIS",23.75
"03/08","SERVIÇOS POSTAIS",14.1
"03/08","SERVIÇOS POSTAIS",37
"03/08","SERVIÇOS POSTAIS",34.36
"03/08","SERVIÇOS POSTAIS",23.75
"03/08","SERVIÇOS POSTAIS",9.7
"03/08","SERVIÇOS POSTAIS",21.31
"03/08","SERVIÇOS POSTAIS",61.4
"03/08","SERVIÇOS POSTAIS",168.69
"03/08","SERVIÇOS POSTAIS",37
"03/08","SERVIÇOS POSTAIS",34.36
"03/08","SERVIÇOS POSTAIS",57.78
"03/08","SERVIÇOS POSTAIS",34.36
"03/08","SERVIÇOS POSTAIS",53.25
"03/08","SERVIÇOS POSTAIS",47.28
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",30.14
"03/08","SERVIÇOS POSTAIS",35.2
"03/08","SERVIÇOS POSTAIS",1.7
"03/08","SERVIÇOS POSTAIS",47.71
"03/08","SERVIÇOS POSTAIS",10.2
"03/08","SERVIÇOS POSTAIS",26.5
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",97.88
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",42.5
"03/08","SERVIÇOS POSTAIS",14.69
"03/08","SERVIÇOS POSTAIS",17.78
"03/08","SERVIÇOS POSTAIS",57.33
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",10.95
"03/08","SERVIÇOS POSTAIS",61.4
"03/08","SERVIÇOS POSTAIS",72.23
"03/08","SERVIÇOS POSTAIS",68.71
"03/08","SERVIÇOS POSTAIS",32.7
"03/08","SERVIÇOS POSTAIS",34.36
"03/08","SERVIÇOS POSTAIS",27.9
"03/08","SERVIÇOS POSTAIS",4.7
"03/08","SERVIÇOS POSTAIS",48.94
"03/08","SERVIÇOS POSTAIS",57.33
"03/08","SERVIÇOS POSTAIS",59.93
"03/08","SERVIÇOS POSTAIS",168.3
"03/08","SERVIÇOS POSTAIS",41.09
"03/08","SERVIÇOS POSTAIS",66.94
"03/08","SERVIÇOS POSTAIS",63.03
"03/08","SERVIÇOS POSTAIS",54.46
"03/08","SERVIÇOS POSTAIS",34.36
"03/08","SERVIÇOS POSTAIS",70.36
"03/08","SERVIÇOS POSTAIS",1007.37
"03/08","SERVIÇOS POSTAIS",76.67
"03/08","SERVIÇOS POSTAIS",163.2
"03/08","SERVIÇOS POSTAIS",126.4
"03/08","SERVIÇOS POSTAIS",172.44
"03/08","SERVIÇOS POSTAIS",61.4
"03/08","SERVIÇOS POSTAIS",9.7
"03/08","SERVIÇOS POSTAIS",114.66
"03/08","SERVIÇOS POSTAIS",48.94
"03/08","SERVIÇOS POSTAIS",88
"03/08","SERVIÇOS POSTAIS",26.58
"03/08","SERVIÇOS POSTAIS",20.6
"03/08","SERVIÇOS POSTAIS",101.5
"03/08","SERVIÇOS POSTAIS",70
"03/08","SERVIÇOS POSTAIS",61.4
"03/08","SERVIÇOS POSTAIS",81.5
"03/08","SERVIÇOS POSTAIS",2.35
"03/08","SERVIÇOS POSTAIS",4.7
"03/08","SERVIÇOS POSTAIS",1.7
"03/08","SERVIÇOS POSTAIS",10.2
"03/08","SERVIÇOS POSTAIS",17.01
"03/08","SERVIÇOS POSTAIS",23.75
"03/08","SERVIÇOS POSTAIS",14.69
"03/08","SERVIÇOS POSTAIS",38.66
"03/08","SERVIÇOS POSTAIS",11.74
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",88.4
"03/08","SERVIÇOS POSTAIS",27.3
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",938.47
"03/08","SERVIÇOS POSTAIS",106.48
"03/08","SERVIÇOS POSTAIS",91.13
"03/08","SERVIÇOS POSTAIS",57.78
"03/08","SERVIÇOS POSTAIS",41.96
"03/08","SERVIÇOS POSTAIS",110
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",8.35
"03/08","SERVIÇOS POSTAIS",42.31
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",36.45
"03/08","SERVIÇOS POSTAIS",73.79
"03/08","SERVIÇOS POSTAIS",10.95
"03/08","SERVIÇOS POSTAIS",54.67
"03/08","SERVIÇOS POSTAIS",48.94
"03/08","SERVIÇOS POSTAIS",45.18
"03/08","SERVIÇOS POSTAIS",60.38
"03/08","SERVIÇOS POSTAIS",10.3
"03/08","SERVIÇOS POSTAIS",61.75
"03/08","SERVIÇOS POSTAIS",17.01
"03/08","SERVIÇOS POSTAIS",67.4
"03/08","SERVIÇOS POSTAIS",80.7
"03/08","SERVIÇOS POSTAIS",88.71
"03/08","SERVIÇOS POSTAIS",37.2
"03/08","SERVIÇOS POSTAIS",1.7
"03/08","SERVIÇOS POSTAIS",13.3
"03/08","SERVIÇOS POSTAIS",17
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",15.3
"03/08","SERVIÇOS POSTAIS",38.66
"03/08","SERVIÇOS POSTAIS",8.5
"03/08","SERVIÇOS POSTAIS",13.65
"03/08","SERVIÇOS POSTAIS",10.2
"03/08","SERVIÇOS POSTAIS",27.3
"04/08","SERVIÇOS POSTAIS",3449.09
"04/08","SERVIÇOS POSTAIS",10.95
"04/08","SERVIÇOS POSTAIS",1.7
"04/08","SERVIÇOS POSTAIS",77.55
"04/08","SERVIÇOS POSTAIS",227.8
"04/08","SERVIÇOS POSTAIS",5.4
"04/08","SERVIÇOS POSTAIS",13.65
"04/08","SERVIÇOS POSTAIS",18.7
"04/08","SERVIÇOS POSTAIS",38.98
"04/08","SERVIÇOS POSTAIS",6
"04/08","SERVIÇOS POSTAIS",18.59
"04/08","SERVIÇOS POSTAIS",41.09
"04/08","SERVIÇOS POSTAIS",10.95
"04/08","SERVIÇOS POSTAIS",57.33
"04/08","SERVIÇOS POSTAIS",50.78
"04/08","SERVIÇOS POSTAIS",37
"04/08","SERVIÇOS POSTAIS",36.45
"04/08","SERVIÇOS POSTAIS",9.7
"04/08","SERVIÇOS POSTAIS",9.7
"04/08","SERVIÇOS POSTAIS",23.75
"04/08","SERVIÇOS POSTAIS",13.65
"04/08","SERVIÇOS POSTAIS",34.36
"04/08","SERVIÇOS POSTAIS",6.65
"04/08","SERVIÇOS POSTAIS",80.75
"04/08","SERVIÇOS POSTAIS",6.2
"04/08","SERVIÇOS POSTAIS",44.2
"04/08","SERVIÇOS POSTAIS",49.5
"04/08","SERVIÇOS POSTAIS",23.75
"04/08","SERVIÇOS POSTAIS",258.4
"04/08","SERVIÇOS POSTAIS",54.6
"04/08","SERVIÇOS POSTAIS",50.37
"04/08","SERVIÇOS POSTAIS",382.2
"04/08","SERVIÇOS POSTAIS",53.29
"04/08","SERVIÇOS POSTAIS",41.09
"04/08","SERVIÇOS POSTAIS",42.31
"04/08","SERVIÇOS POSTAIS",56.23
"04/08","SERVIÇOS POSTAIS",4
"04/08","SERVIÇOS POSTAIS",11.9
"04/08","SERVIÇOS POSTAIS",33.1
"04/08","SERVIÇOS POSTAIS",146.89
"04/08","SERVIÇOS POSTAIS",177
"04/08","SERVIÇOS POSTAIS",35.55
"04/08","SERVIÇOS POSTAIS",65.7
"04/08","SERVIÇOS POSTAIS",34.36
"04/08","SERVIÇOS POSTAIS",34.36
"04/08","SERVIÇOS POSTAIS",24.65
"04/08","SERVIÇOS POSTAIS",27.3
"04/08","SERVIÇOS POSTAIS",50.37
"04/08","SERVIÇOS POSTAIS",66.3
"04/08","SERVIÇOS POSTAIS",13.6
"04/08","SERVIÇOS POSTAIS",13.65
"04/08","SERVIÇOS POSTAIS",45.18
"05/08","SERVIÇOS POSTAIS",708
"05/08","SERVIÇOS POSTAIS",23.75
"05/08","SERVIÇOS POSTAIS",61.4
"05/08","SERVIÇOS POSTAIS",62.08
"05/08","SERVIÇOS POSTAIS",57.33
"05/08","SERVIÇOS POSTAIS",34.36
"05/08","SERVIÇOS POSTAIS",62.08
"05/08","SERVIÇOS POSTAIS",105.4
"05/08","SERVIÇOS POSTAIS",862.29
"05/08","SERVIÇOS POSTAIS",64.73
"05/08","SERVIÇOS POSTAIS",17.01
"05/08","SERVIÇOS POSTAIS",34.36
"05/08","SERVIÇOS POSTAIS",88
"05/08","SERVIÇOS POSTAIS",53.24
"05/08","SERVIÇOS POSTAIS",74.9
"05/08","SERVIÇOS POSTAIS",32.7
"05/08","SERVIÇOS POSTAIS",19.96
"05/08","SERVIÇOS POSTAIS",18.93
"05/08","SERVIÇOS POSTAIS",18.59
"05/08","SERVIÇOS POSTAIS",66.83
"05/08","SERVIÇOS POSTAIS",82.58
"05/08","SERVIÇOS POSTAIS",44.96
"05/08","SERVIÇOS POSTAIS",23.75
"05/08","SERVIÇOS POSTAIS",17
"05/08","SERVIÇOS POSTAIS",53.25
"05/08","SERVIÇOS POSTAIS",50.26
"05/08","SERVIÇOS POSTAIS",57.33
"05/08","SERVIÇOS POSTAIS",20.43
"05/08","SERVIÇOS POSTAIS",61.4
"05/08","SERVIÇOS POSTAIS",36.17
"05/08","SERVIÇOS POSTAIS",667.4
"05/08","SERVIÇOS POSTAIS",6
"05/08","SERVIÇOS POSTAIS",44.96
"05/08","SERVIÇOS POSTAIS",64.88
"05/08","SERVIÇOS POSTAIS",551.61
"05/08","SERVIÇOS POSTAIS",20.8
"05/08","SERVIÇOS POSTAIS",38.66
"05/08","SERVIÇOS POSTAIS",65.7
"05/08","SERVIÇOS POSTAIS",97.2
"05/08","SERVIÇOS POSTAIS",21.9
"05/08","SERVIÇOS POSTAIS",25.74
"05/08","SERVIÇOS POSTAIS",48.94
"05/08","SERVIÇOS POSTAIS",369.78
"05/08","SERVIÇOS POSTAIS",13.65
"05/08","SERVIÇOS POSTAIS",23.8
"05/08","SERVIÇOS POSTAIS",1.7
"05/08","SERVIÇOS POSTAIS",7.1
"05/08","SERVIÇOS POSTAIS",300.3
"05/08","SERVIÇOS POSTAIS",34.36
"05/08","SERVIÇOS POSTAIS",36.45
"05/08","SERVIÇOS POSTAIS",341.3
"05/08","SERVIÇOS POSTAIS",38.66
"05/08","SERVIÇOS POSTAIS",41.54
"05/08","SERVIÇOS POSTAIS",27
"05/08","SERVIÇOS POSTAIS",1896.45
"05/08","SERVIÇOS POSTAIS",15.3
"05/08","SERVIÇOS POSTAIS",28.1
"05/08","SERVIÇOS POSTAIS",43.41
"05/08","SERVIÇOS POSTAIS",10.95
"05/08","SERVIÇOS POSTAIS",43.41
"05/08","SERVIÇOS POSTAIS",34.36
"05/08","SERVIÇOS POSTAIS",53.25
"05/08","SERVIÇOS POSTAIS",45.18
"05/08","SERVIÇOS POSTAIS",32.7
"05/08","SERVIÇOS POSTAIS",41.09
"05/08","SERVIÇOS POSTAIS",48.94
"05/08","SERVIÇOS POSTAIS",57.33
"05/08","SERVIÇOS POSTAIS",131.68
"05/08","SERVIÇOS POSTAIS",4.05
"05/08","SERVIÇOS POSTAIS",94.31
"05/08","SERVIÇOS POSTAIS",123.26
"05/08","SERVIÇOS POSTAIS",35.34
"05/08","SERVIÇOS POSTAIS",132.29
"05/08","SERVIÇOS POSTAIS",21.9
"05/08","SERVIÇOS POSTAIS",16.05
"05/08","SERVIÇOS POSTAIS",34.36
"05/08","SERVIÇOS POSTAIS",80.7
"06/08","SERVIÇOS POSTAIS",3623.06
"08/08","SERVIÇOS POSTAIS",388.35
"08/08","SERVIÇOS POSTAIS",54.6
"08/08","SERVIÇOS POSTAIS",13.65
"08/08","SERVIÇOS POSTAIS",51.58
"08/08","SERVIÇOS POSTAIS",55.46
"08/08","SERVIÇOS POSTAIS",131.9
"08/08","SERVIÇOS POSTAIS",34.36
"08/08","SERVIÇOS POSTAIS",355.06
"08/08","SERVIÇOS POSTAIS",23.75
"08/08","SERVIÇOS POSTAIS",38.66
"08/08","SERVIÇOS POSTAIS",28.05
"08/08","SERVIÇOS POSTAIS",53.25
"08/08","SERVIÇOS POSTAIS",51
"08/08","SERVIÇOS POSTAIS",3.4
"08/08","SERVIÇOS POSTAIS",32.7
"08/08","SERVIÇOS POSTAIS",61.4
"08/08","SERVIÇOS POSTAIS",135.21
"08/08","SERVIÇOS POSTAIS",17885.7
"08/08","SERVIÇOS POSTAIS",23.75
"08/08","SERVIÇOS POSTAIS",20.8
"08/08","SERVIÇOS POSTAIS",53.25
"08/08","SERVIÇOS POSTAIS",27.9
"08/08","SERVIÇOS POSTAIS",57.33
"08/08","SERVIÇOS POSTAIS",43.41
"08/08","SERVIÇOS POSTAIS",14.69
"08/08","SERVIÇOS POSTAIS",57.33
"08/08","SERVIÇOS POSTAIS",40.53
"08/08","SERVIÇOS POSTAIS",15.15
"08/08","SERVIÇOS POSTAIS",18.7
"08/08","SERVIÇOS POSTAIS",47.6
"08/08","SERVIÇOS POSTAIS",97.2
"08/08","SERVIÇOS POSTAIS",37
"08/08","SERVIÇOS POSTAIS",41.09
"08/08","SERVIÇOS POSTAIS",24.69
"08/08","SERVIÇOS POSTAIS",50.37
"08/08","SERVIÇOS POSTAIS",62.08
"08/08","SERVIÇOS POSTAIS",86.77
"08/08","SERVIÇOS POSTAIS",19.96
"08/08","SERVIÇOS POSTAIS",78.76
"08/08","SERVIÇOS POSTAIS",36.45
"08/08","SERVIÇOS POSTAIS",368.13
"08/08","SERVIÇOS POSTAIS",19.71
"08/08","SERVIÇOS POSTAIS",60.6
"08/08","SERVIÇOS POSTAIS",45.18
"08/08","SERVIÇOS POSTAIS",83.06
"08/08","SERVIÇOS POSTAIS",13.6
"08/08","SERVIÇOS POSTAIS",40.53
"08/08","SERVIÇOS POSTAIS",50.37
"08/08","SERVIÇOS POSTAIS",34.36
"08/08","SERVIÇOS POSTAIS",48.94
"08/08","SERVIÇOS POSTAIS",36.45
"08/08","SERVIÇOS POSTAIS",99.64
"08/08","SERVIÇOS POSTAIS",212.99
"08/08","SERVIÇOS POSTAIS",76.67
"08/08","SERVIÇOS POSTAIS",41.09
"08/08","SERVIÇOS POSTAIS",61.75
"08/08","SERVIÇOS POSTAIS",61.75
"08/08","SERVIÇOS POSTAIS",41.09
"08/08","SERVIÇOS POSTAIS",110.42
"08/08","SERVIÇOS POSTAIS",29.38
"08/08","SERVIÇOS POSTAIS",50.37
"08/08","SERVIÇOS POSTAIS",57.55
"08/08","SERVIÇOS POSTAIS",36.45
"08/08","SERVIÇOS POSTAIS",57.33
"08/08","SERVIÇOS POSTAIS",17.01
"08/08","SERVIÇOS POSTAIS",100.74
"08/08","SERVIÇOS POSTAIS",32.7
"08/08","SERVIÇOS POSTAIS",23.75
"08/08","SERVIÇOS POSTAIS",48.94
"08/08","SERVIÇOS POSTAIS",84
"08/08","SERVIÇOS POSTAIS",64.73
"08/08","SERVIÇOS POSTAIS",19.84
"08/08","SERVIÇOS POSTAIS",36.17
"08/08","SERVIÇOS POSTAIS",78.76
"08/08","SERVIÇOS POSTAIS",23.75
"08/08","SERVIÇOS POSTAIS",60.54
"08/08","SERVIÇOS POSTAIS",23.75
"08/08","SERVIÇOS POSTAIS",13.65
"08/08","SERVIÇOS POSTAIS",32.7
"08/08","SERVIÇOS POSTAIS",36.45
"08/08","SERVIÇOS POSTAIS",13.65
"08/08","SERVIÇOS POSTAIS",13.65
"08/08","SERVIÇOS POSTAIS",54.46
"08/08","SERVIÇOS POSTAIS",129.2
"08/08","SERVIÇOS POSTAIS",5.1
"08/08","SERVIÇOS POSTAIS",32.7
"08/08","SERVIÇOS POSTAIS",43.41
"08/08","SERVIÇOS POSTAIS",32.7
